Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
.,com.Group11.soulfulplates.repository,StoreRepository,0,0,1,0,3,1,0,0,-1.0,12,0,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\repository\StoreRepository.java,9
.,com.Group11.soulfulplates.repository,SubcategoryRepository,0,0,0,0,2,0,0,0,-1.0,6,0,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\repository\SubcategoryRepository.java,9
.,com.Group11.soulfulplates.repository,TransactionRepository,0,0,0,0,2,0,0,0,-1.0,4,0,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\repository\TransactionRepository.java,6
.,com.Group11.soulfulplates.repository,UserRepository,0,0,6,0,8,6,0,0,-1.0,15,0,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\repository\UserRepository.java,13
.,com.Group11.soulfulplates.repository,WishlistRepository,0,0,0,0,2,0,0,0,-1.0,2,0,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\repository\WishlistRepository.java,7
.,com.Group11.soulfulplates.security.jwt,AuthEntryPointJwt,1,0,1,1,15,1,0,0,0.0,3,1,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\security\jwt\AuthEntryPointJwt.java,22
.,com.Group11.soulfulplates.security.jwt,AuthTokenFilter,3,1,2,0,28,4,0,0,0.0,2,2,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\security\jwt\AuthTokenFilter.java,20
.,com.Group11.soulfulplates.security.jwt,JwtUtils,3,0,4,3,34,4,0,0,0.0,3,1,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\security\jwt\JwtUtils.java,17
.,com.Group11.soulfulplates.security.jwt,AuthEntryPointJwtTest,4,0,2,0,26,2,0,0,1.0,0,2,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\security\AuthEntryPointJwtTest.java,26
.,com.Group11.soulfulplates.security.services,UserDetailsImpl,9,0,11,11,55,13,0,0,0.5454545454545454,4,1,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\security\services\UserDetailsImpl.java,15
.,com.Group11.soulfulplates.security.services,UserDetailsServiceImpl,1,0,2,2,14,3,0,0,0.0,3,3,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\security\services\UserDetailsServiceImpl.java,11
.,com.Group11.soulfulplates.security.services,UserDetailsServiceImplTest,2,0,3,0,27,3,0,0,0.6666666666666666,1,3,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\security\services\UserDetailsServiceImplTest.java,18
.,com.Group11.soulfulplates.security,WebSecurityConfig,2,0,5,5,25,5,0,0,0.4,1,3,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\security\WebSecurityConfig.java,21
.,com.Group11.soulfulplates.security,WebSecurityConfigTest,6,0,8,0,41,8,0,0,0.25,0,4,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\security\WebSecurityConfigTest.java,22
.,com.Group11.soulfulplates.services,AddressService,0,0,6,5,8,6,1,0,-1.0,2,1,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\AddressService.java,8
.,com.Group11.soulfulplates.services,OrderService,0,0,5,0,7,5,1,0,-1.0,2,5,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\OrderService.java,9
.,com.Group11.soulfulplates.services,PaymentService,0,0,4,0,6,4,1,0,-1.0,2,1,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\PaymentService.java,9
.,com.Group11.soulfulplates.services,RatingService,0,0,2,0,4,2,1,0,-1.0,2,1,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\RatingService.java,7
.,com.Group11.soulfulplates.services,StoreService,0,0,6,4,8,6,1,0,-1.0,2,1,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\StoreService.java,8
.,com.Group11.soulfulplates.services,TransactionService,0,0,2,0,4,2,1,0,-1.0,2,1,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\TransactionService.java,7
.,com.Group11.soulfulplates.services.impl,AddressServiceImpl,1,0,6,6,21,6,0,1,0.0,1,2,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\AddressServiceImpl.java,14
.,com.Group11.soulfulplates.services.impl,CategoryServiceImpl,1,0,5,5,23,5,0,0,0.0,3,2,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\CategoryServiceImpl.java,11
.,com.Group11.soulfulplates.services.impl,MenuItemServiceImpl,3,0,6,6,80,12,0,0,0.0,3,7,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\MenuItemServiceImpl.java,18
.,com.Group11.soulfulplates.services.impl,OrderServiceImpl,8,0,10,6,218,31,0,1,0.0,1,19,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\OrderServiceImpl.java,23
.,com.Group11.soulfulplates.services.impl,PaymentServiceImpl,7,0,4,4,91,11,0,1,0.0,1,11,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\PaymentServiceImpl.java,24
.,com.Group11.soulfulplates.services.impl,RatingServiceImpl,3,0,2,2,51,9,0,1,0.0,1,6,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\RatingServiceImpl.java,17
.,com.Group11.soulfulplates.services.impl,StoreServiceImpl,1,0,7,7,30,7,0,1,0.0,1,2,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\StoreServiceImpl.java,13
.,com.Group11.soulfulplates.services.impl,SubcategoryServiceImpl,1,0,5,5,23,5,0,0,0.0,3,2,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\SubcategoryServiceImpl.java,11
.,com.Group11.soulfulplates.services.impl,TransactionServiceImpl,2,0,2,2,24,2,0,1,0.0,1,3,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\TransactionServiceImpl.java,14
.,com.Group11.soulfulplates.services.impl,WishlistServiceImpl,2,0,4,4,31,5,0,0,0.0,3,4,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\services\impl\WishlistServiceImpl.java,14
.,com.Group11.soulfulplates.services.impl,AddressServiceImplTest,2,0,7,7,58,7,0,0,0.0,0,3,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\AddressServiceImplTest.java,20
.,com.Group11.soulfulplates.services.impl,CategoryServiceImplTest,2,0,7,0,66,7,0,0,0.2857142857142857,0,3,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\CategoryServiceImplTest.java,19
.,com.Group11.soulfulplates.services.impl,MenuItemServiceImplTest,4,0,8,0,136,8,0,0,0.25,0,8,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\MenuItemServiceImplTest.java,24
.,com.Group11.soulfulplates.services.impl,OrderServiceImplTest,10,0,13,0,256,13,0,0,0.0,0,16,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\OrderServiceImplTest.java,24
.,com.Group11.soulfulplates.services.impl,PaymentServiceImplTest,7,0,8,2,143,8,0,0,0.25,0,10,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\PaymentServiceImplTest.java,24
.,com.Group11.soulfulplates.services.impl,RatingServiceImplTest,4,0,9,0,91,9,0,0,0.2222222222222222,0,7,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\RatingServiceImplTest.java,22
.,com.Group11.soulfulplates.services.impl,StoreServiceImplTest,2,0,9,3,79,9,0,0,0.2222222222222222,0,3,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\StoreServiceImplTest.java,20
.,com.Group11.soulfulplates.services.impl,SubcategoryServiceImplTest,2,0,6,0,59,6,0,0,0.3333333333333333,0,3,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\SubcategoryServiceImplTest.java,18
.,com.Group11.soulfulplates.services.impl,TransactionServiceImplTest,3,0,3,3,45,3,0,0,0.6666666666666666,0,4,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\TransactionServiceImplTest.java,20
.,com.Group11.soulfulplates.services.impl,WishlistServiceImplTest,3,0,7,0,60,7,0,0,0.2857142857142857,0,6,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\services\impl\WishlistServiceImplTest.java,21
.,com.Group11.soulfulplates.utils,CartItemUtils,0,0,2,2,8,2,0,0,-1.0,3,0,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\main\java\com\Group11\soulfulplates\utils\CartItemUtils.java,9
.,com.Group11.soulfulplates.utils,CartItemUtilsTest,0,0,2,0,32,2,0,0,-1.0,0,2,C:\Users\Divyansh\Desktop\Family\Chinmaya\Dalhousie Courses\CSCI 5308\project\Group11\Backend-Spring-Boot\.\src\test\java\com\Group11\soulfulplates\utils\CartItemUtilsTest.java,11
